H,H,H,H,H,H,H
1.83,-14.02,5.81,3.025,6.868,7.973,0.0
0.0,1.741,10.969,5.867,4.025,11.279,0.0
0.0,0.0,1.95,-16.136,0.0,0.0,6.514
0.0,0.0,0.0,1.921,0.0,0.0,5.947
0.0,0.0,0.0,0.0,3.04,-11.534,0.0
0.0,0.0,0.0,0.0,0.0,3.04,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.774
