H,H,H,H,H,H,H,H,H
2.718,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.718,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.718,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.711,-14.0,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.711,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.711,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.77,8.543,1.716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.998
