H,H,H,H,H,H
7.307,8.36,8.969,0.0,0.0,0.0
0.0,7.046,1.417,1.966,0.0,0.0
0.0,0.0,6.875,0.895,0.0,0.0
0.0,0.0,0.0,7.003,0.0,0.0
0.0,0.0,0.0,0.0,4.477,-14.0
0.0,0.0,0.0,0.0,0.0,4.477
