H,H,H,H,H,H,H,H,H
2.497,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.497,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.497,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.038,-14.0,0.0,6.463,6.463,0.0
0.0,0.0,0.0,0.0,3.038,0.0,6.463,6.463,0.0
0.0,0.0,0.0,0.0,0.0,7.103,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.0,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.265
