H,H,H,H,H,H,H
7.849,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.869,6.876,0.0,0.0,0.0,0.0
0.0,0.0,4.796,5.2,0.0,0.0,0.0
0.0,0.0,0.0,4.404,2.6,0.0,0.0
0.0,0.0,0.0,0.0,4.265,3.289,2.526
0.0,0.0,0.0,0.0,0.0,3.811,-12.991
0.0,0.0,0.0,0.0,0.0,0.0,3.89
