H,H,H,H,H,H,H,H,H
2.879,-12.5,-12.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.879,-12.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.879,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.879,-12.5,-12.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.879,-12.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.879,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.879,-12.5,-12.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.879,-12.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.879
