H,H,H,H,H,H,H
7.92,1.514,8.487,0.504,0.0,0.0,0.0
0.0,7.92,0.504,8.487,0.0,0.0,0.0
0.0,0.0,6.917,1.514,0.0,0.0,0.0
0.0,0.0,0.0,6.917,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.187,1.742,0.0
0.0,0.0,0.0,0.0,0.0,6.475,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.781
