H,H,H,H,H,H,H,H
7.244,1.5,8.856,0.0,0.0,0.0,0.0,0.0
0.0,7.244,0.0,8.856,0.0,0.0,0.0,0.0
0.0,0.0,6.8,1.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.451,-14.0,7.534,7.534
0.0,0.0,0.0,0.0,0.0,2.451,7.534,7.534
0.0,0.0,0.0,0.0,0.0,0.0,3.294,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.294
