H,H,H,H,H,H,H
7.377,1.868,8.148,0.65,0.0,0.0,0.0
0.0,7.377,0.5,8.62,0.0,0.0,0.0
0.0,0.0,6.825,1.5,0.0,0.0,0.0
0.0,0.0,0.0,6.825,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.228,1.956,0.0
0.0,0.0,0.0,0.0,0.0,6.389,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.327
