H,H,H,H,H,H,H,H
3.954,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,3.954,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.954,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.644,9.208,9.01,0.0,0.0
0.0,0.0,0.0,0.0,6.823,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.888,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.759,13.44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.758
