H,H,H,H,H
3.639,-11.757,4.314,0.0,0.0
0.0,3.548,6.513,0.0,0.0
0.0,0.0,3.771,4.314,6.513
0.0,0.0,0.0,3.639,-11.757
0.0,0.0,0.0,0.0,3.548
