H,H,H,H,H,H
2.523,-14.0,-14.0,0.0,0.0,0.0
0.0,2.523,-14.0,0.0,0.0,0.0
0.0,0.0,2.523,0.0,0.0,0.0
0.0,0.0,0.0,2.602,-14.0,-14.0
0.0,0.0,0.0,0.0,2.602,-14.0
0.0,0.0,0.0,0.0,0.0,2.602
