H,H,H,H,H,H,H,H
3.939,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,3.939,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.939,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.715,3.556,0.0,0.0,1.348
0.0,0.0,0.0,0.0,7.48,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.584,8.775,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.859,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.428
