H,H,H,H,H,H,H,H
3.888,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,3.888,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.888,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.847,-14.0,-14.0,0.0,0.0
0.0,0.0,0.0,0.0,3.847,-14.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.847,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.225,2.892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.648
