H,H,H,H,H,H,H
1.317,-12.5,-12.5,7.233,0.0,0.0,0.0
0.0,1.317,-12.5,7.233,0.0,0.0,0.0
0.0,0.0,1.317,7.233,0.0,0.0,0.0
0.0,0.0,0.0,4.109,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.999,-14.9,-14.9
0.0,0.0,0.0,0.0,0.0,1.999,-14.9
0.0,0.0,0.0,0.0,0.0,0.0,1.999
