H,H,H,H,H,H,H
6.645,0.0,0.0,7.56,7.957,0.0,0.0
0.0,4.369,-14.0,0.0,0.0,6.604,6.604
0.0,0.0,4.369,0.0,0.0,6.604,6.604
0.0,0.0,0.0,7.977,0.0,0.0,0.0
0.0,0.0,0.0,0.0,8.088,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.042,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,3.042
