H,H,H,H,H,H,H
3.957,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,3.957,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,3.957,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.699,8.497,8.497,0.0
0.0,0.0,0.0,0.0,8.303,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.02,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.44
