H,H,H,H,H,H
7.334,1.5,8.258,0.0,0.0,0.0
0.0,7.334,0.0,8.258,0.0,0.0
0.0,0.0,7.276,1.5,0.0,0.0
0.0,0.0,0.0,7.276,0.0,0.0
0.0,0.0,0.0,0.0,3.536,-14.0
0.0,0.0,0.0,0.0,0.0,3.536
