H,H,H,H,H,H
3.266,8.921,9.586,0.0,0.0,0.0
0.0,3.609,0.0,10.029,0.0,0.0
0.0,0.0,3.609,0.0,10.029,0.0
0.0,0.0,0.0,3.523,0.0,3.099
0.0,0.0,0.0,0.0,3.523,2.672
0.0,0.0,0.0,0.0,0.0,4.049
