H,H,H,H,H,H
7.358,1.5,8.671,0.0,0.0,0.0
0.0,7.358,0.0,8.671,0.0,0.0
0.0,0.0,7.32,1.5,0.0,0.0
0.0,0.0,0.0,7.32,0.0,0.0
0.0,0.0,0.0,0.0,3.625,-14.0
0.0,0.0,0.0,0.0,0.0,3.625
