H,H,H,H,H,H
3.922,-12.4,0.0,0.0,0.0,0.0
0.0,3.922,0.0,0.0,0.0,0.0
0.0,0.0,7.852,0.0,0.0,0.0
0.0,0.0,0.0,3.964,-12.4,0.0
0.0,0.0,0.0,0.0,3.964,0.0
0.0,0.0,0.0,0.0,0.0,7.761
