H,H,H,H,H,H,H,H,H,H
3.891,-11.5,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.891,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.284,0.0,1.072,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.435,8.851,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.928,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.289,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.432,-15.296,4.735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.264,7.998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.031
