H,H,H,H,H,H,H
6.705,9.117,1.641,0.0,0.0,0.0,0.0
0.0,6.785,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.551,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.889,-14.0,0.0,0.0
0.0,0.0,0.0,0.0,4.889,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.226,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,5.226
