H,H,H,H,H,H,H,H
1.879,12.88,7.19,7.19,7.19,7.19,0.0,0.0
0.0,1.879,7.19,7.19,7.19,7.19,0.0,0.0
0.0,0.0,1.879,12.88,0.0,0.0,7.19,7.19
0.0,0.0,0.0,1.879,0.0,0.0,7.19,7.19
0.0,0.0,0.0,0.0,3.392,-14.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.392,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.392,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.392
