H,H,H,H,H,H,H
2.353,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,2.353,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,2.353,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.322,-14.0,-14.0,0.0
0.0,0.0,0.0,0.0,2.322,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,2.322,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.739
