H,H,H,H,H,H
2.184,-17.883,7.639,0.0,1.065,-1.089
0.0,2.753,5.559,0.0,0.991,-1.021
0.0,0.0,3.973,9.11,0.0,0.0
0.0,0.0,0.0,3.694,4.387,0.0
0.0,0.0,0.0,0.0,4.385,4.255
0.0,0.0,0.0,0.0,0.0,6.426
