H,H,H,H,H,H,H,H,H
2.224,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.224,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.224,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.89,-14.0,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.89,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.246,8.756,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.424,1.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.428
