H,H,H,H,H
7.715,7.5,0.0,0.0,7.5
0.0,7.56,7.5,0.0,0.0
0.0,0.0,7.777,0.0,0.0
0.0,0.0,0.0,7.777,7.5
0.0,0.0,0.0,0.0,7.56
