H,H,H,H,H,H
7.354,8.682,0.0,0.0,0.0,0.0
0.0,6.814,2.392,0.0,0.0,0.0
0.0,0.0,7.039,0.0,0.0,0.0
0.0,0.0,0.0,7.192,0.0,0.0
0.0,0.0,0.0,0.0,3.581,-12.4
0.0,0.0,0.0,0.0,0.0,3.581
