H,H,H,H,H,H,H,H,H
1.217,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,8.05
0.0,1.217,-14.0,0.0,0.0,0.0,0.0,0.0,8.05
0.0,0.0,1.217,0.0,0.0,0.0,0.0,0.0,8.05
0.0,0.0,0.0,7.184,4.649,4.789,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.573,1.15,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.605,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.444,-18.326,1.491
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.868,7.373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
