H,H,H,H,H,H,H,H
2.741,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,2.741,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.741,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.315,7.578,8.318,0.0,0.0
0.0,0.0,0.0,0.0,7.288,1.377,1.393,0.0
0.0,0.0,0.0,0.0,0.0,6.861,1.602,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.274,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6
