H,H,H,H,H,H,H,H
1.761,-12.92,12.016,4.441,0.0,0.0,7.184,6.535
0.0,1.761,14.087,2.048,0.0,0.0,8.2,7.517
0.0,0.0,1.761,-12.922,7.834,7.985,0.0,0.0
0.0,0.0,0.0,1.761,3.094,8.277,0.0,0.0
0.0,0.0,0.0,0.0,3.045,-12.434,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.044,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.046,-12.431
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044
