H,H,H,H,H,H,H,H
2.632,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,2.632,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.632,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.497,-14.0,-14.0,0.0,1.2
0.0,0.0,0.0,0.0,2.497,-14.0,0.0,1.2
0.0,0.0,0.0,0.0,0.0,2.497,0.0,1.2
0.0,0.0,0.0,0.0,0.0,0.0,6.601,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.353
