H,H,H,H,H,H
0.779,-12.4,0.0,7.333,7.333,0.0
0.0,0.779,0.0,7.333,7.333,0.0
0.0,0.0,0.779,7.333,7.333,0.0
0.0,0.0,0.0,1.613,-12.4,7.45
0.0,0.0,0.0,0.0,1.613,7.45
0.0,0.0,0.0,0.0,0.0,2.887
