H,H,H,H,H,H
1.186,-12.5,-12.5,6.26,0.0,0.0
0.0,1.187,-12.5,6.26,0.0,0.0
0.0,0.0,1.187,6.26,0.0,0.0
0.0,0.0,0.0,4.139,6.445,7.255
0.0,0.0,0.0,0.0,2.289,-14.345
0.0,0.0,0.0,0.0,0.0,2.4
