H,H,H,H,H,H
8.209,7.269,8.008,0.0,0.0,0.0
0.0,7.694,0.0,5.653,0.0,0.0
0.0,0.0,8.028,0.0,0.0,0.0
0.0,0.0,0.0,8.714,0.0,0.0
0.0,0.0,0.0,0.0,2.673,11.93
0.0,0.0,0.0,0.0,0.0,2.686
