H,H,H,H,H,H,H,H
7.266,7.432,7.817,1.486,0.0,0.0,0.0,0.0
0.0,7.299,1.355,7.844,0.0,0.0,0.0,0.0
0.0,0.0,7.361,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.451,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.01,-14.0,7.165,7.165
0.0,0.0,0.0,0.0,0.0,3.01,7.165,7.165
0.0,0.0,0.0,0.0,0.0,0.0,3.847,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.847
