H,H,H,H,H,H,H
4.444,-12.5,-12.5,0.0,0.0,0.0,0.0
0.0,4.444,-12.5,0.0,0.0,0.0,0.0
0.0,0.0,4.444,0.0,0.0,0.0,0.0
0.0,0.0,0.0,8.842,8.448,4.092,0.0
0.0,0.0,0.0,0.0,8.834,9.965,0.0
0.0,0.0,0.0,0.0,0.0,8.084,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.125
