H,H,H,H,H,H,H
7.624,8.585,0.0,7.548,0.0,0.0,0.0
0.0,7.861,0.0,0.0,7.548,0.0,0.0
0.0,0.0,6.668,0.0,0.0,2.348,2.829
0.0,0.0,0.0,7.698,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.96,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.178,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.898
