H,H,H,H,H,H,H,H,H
3.914,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.914,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.914,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.3,8.288,7.962,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.845,1.036,0.0,0.0,2.038
0.0,0.0,0.0,0.0,0.0,7.234,0.0,0.0,1.55
0.0,0.0,0.0,0.0,0.0,0.0,6.674,2.533,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.218
