H,H,H,H,H,H
7.812,9.117,9.117,0.0,0.0,0.0
0.0,7.758,0.0,0.0,0.0,0.0
0.0,0.0,7.578,0.0,0.0,0.0
0.0,0.0,0.0,7.243,0.08,0.4
0.0,0.0,0.0,0.0,7.565,0.4
0.0,0.0,0.0,0.0,0.0,8.095
