H,H,H,H,H,H,H,H,H,H
2.704,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.704,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.959,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.959,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.959,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.145,1.5,7.161,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.145,0.0,7.161
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.087,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.087
