H,H,H,H,H,H,H,H,H
7.774,7.898,7.898,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.606,1.5,7.898,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.606,0.0,7.898,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.867,1.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.867,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.722,1.5,5.747,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.722,0.0,5.747
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.754,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.754
