H,H,H,H,H,H,H
7.471,7.991,8.374,1.226,0.0,0.0,0.0
0.0,7.428,0.723,8.357,0.0,0.0,0.0
0.0,0.0,7.797,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.979,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.766,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,3.766,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.365
