H,H,H,H,H,H,H
2.598,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,2.598,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,2.598,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.32,7.0,9.225,0.0
0.0,0.0,0.0,0.0,7.32,0.0,9.225
0.0,0.0,0.0,0.0,0.0,7.6,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.6
