H,H,H,H,H,H
2.192,-14.0,-14.0,0.0,0.0,0.0
0.0,2.192,-14.0,0.0,0.0,0.0
0.0,0.0,2.192,0.0,0.0,0.0
0.0,0.0,0.0,7.077,7.806,1.55
0.0,0.0,0.0,0.0,7.009,0.0
0.0,0.0,0.0,0.0,0.0,7.497
