H,H,H,H,H,H,H
7.096,7.781,7.781,1.208,1.208,0.0,0.0
0.0,7.397,1.5,8.697,0.0,0.0,0.0
0.0,0.0,7.397,0.0,8.697,0.0,0.0
0.0,0.0,0.0,7.035,1.5,0.0,0.0
0.0,0.0,0.0,0.0,7.035,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.579,15.81
0.0,0.0,0.0,0.0,0.0,0.0,4.578
