H,H,H,H,H,H,H
1.887,-16.507,2.384,9.335,0.0,5.759,7.236
0.0,1.847,9.335,2.384,0.0,7.211,6.403
0.0,0.0,1.527,-11.908,6.082,0.0,0.0
0.0,0.0,0.0,1.594,6.004,0.0,0.0
0.0,0.0,0.0,0.0,3.743,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.126,-13.946
0.0,0.0,0.0,0.0,0.0,0.0,3.139
