H,H,H,H,H,H
2.325,-14.0,-14.0,0.0,0.0,0.0
0.0,2.325,-14.0,0.0,0.0,0.0
0.0,0.0,2.325,0.0,0.0,0.0
0.0,0.0,0.0,7.323,7.125,4.704
0.0,0.0,0.0,0.0,7.721,0.0
0.0,0.0,0.0,0.0,0.0,8.249
