H,H,H,H,H,H,H,H,H
2.452,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.452,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.452,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.867,1.5,5.72,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.867,0.0,5.72,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.636,1.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.636,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867,13.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867
