H,H,H,H,H,H,H
3.831,-11.5,-11.5,0.0,0.0,0.0,0.0
0.0,3.831,-11.5,0.0,0.0,0.0,0.0
0.0,0.0,3.831,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.812,8.188,0.0,0.0
0.0,0.0,0.0,0.0,7.42,1.998,0.0
0.0,0.0,0.0,0.0,0.0,7.303,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.466
