H,H,H,H,H
2.023,-13.203,11.613,5.07,5.923
0.0,2.5,7.472,9.51,9.232
0.0,0.0,2.395,-17.219,0.0
0.0,0.0,0.0,2.393,0.0
0.0,0.0,0.0,0.0,4.169
