H,H,H,H,H,H,H
2.7,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,2.7,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,2.7,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.61,9.097,5.19,0.0
0.0,0.0,0.0,0.0,8.39,1.597,1.761
0.0,0.0,0.0,0.0,0.0,8.734,0.0
0.0,0.0,0.0,0.0,0.0,0.0,9.095
