H,H,H,H,H
6.694,8.62,2.201,0.0,0.0
0.0,6.797,0.0,0.0,0.0
0.0,0.0,6.706,0.0,0.0
0.0,0.0,0.0,3.471,-12.4
0.0,0.0,0.0,0.0,3.471
