H,H,H,H,H,H,H,H
2.53,-14.423,3.706,0.0,6.549,0.0,0.0,0.0
0.0,2.763,6.286,0.0,6.823,0.0,0.0,0.0
0.0,0.0,4.704,3.055,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.225,0.0,0.0,4.997,4.997
0.0,0.0,0.0,0.0,6.246,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.128,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.961,-12.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.961
