H,H,H,H,H,H,H,H,H
2.278,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.278,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.278,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.3,-14.0,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.3,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.202,8.005,8.005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.241,1.427
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.328
