H,H,H,H,H
2.726,-12.5,-12.5,0.0,0.0
0.0,2.726,-12.5,0.0,0.0
0.0,0.0,2.726,0.0,0.0
0.0,0.0,0.0,3.601,-12.904
0.0,0.0,0.0,0.0,3.601
