H,H,H,H,H,H
7.265,7.744,0.673,7.906,0.0,0.0
0.0,7.224,8.193,1.137,0.0,0.0
0.0,0.0,7.517,0.0,0.0,0.0
0.0,0.0,0.0,8.1,0.5,0.0
0.0,0.0,0.0,0.0,8.292,0.0
0.0,0.0,0.0,0.0,0.0,9.942
