H,H,H,H,H,H,H
2.289,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,2.289,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,2.289,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.249,-14.0,-14.0,0.0
0.0,0.0,0.0,0.0,2.249,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,2.249,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.743
