H,H,H,H,H,H
4.495,-9.878,7.792,0.0,0.0,0.0
0.0,4.138,7.052,0.0,0.0,0.0
0.0,0.0,4.231,0.0,0.0,0.0
0.0,0.0,0.0,4.091,-10.989,3.719
0.0,0.0,0.0,0.0,3.943,3.581
0.0,0.0,0.0,0.0,0.0,4.342
