H,H,H,H,H,H
1.088,-14.0,-14.0,7.682,7.682,0.0
0.0,1.088,-14.0,7.682,7.682,0.0
0.0,0.0,1.088,7.682,7.682,0.0
0.0,0.0,0.0,3.058,-14.0,0.0
0.0,0.0,0.0,0.0,3.058,0.0
0.0,0.0,0.0,0.0,0.0,7.245
