H,H,H,H,H,H,H
7.325,5.998,0.0,0.0,0.0,0.0,1.594
0.0,8.306,0.0,0.0,0.0,0.0,0.0
0.0,0.0,4.402,-14.0,4.539,4.539,0.0
0.0,0.0,0.0,4.402,4.539,4.539,0.0
0.0,0.0,0.0,0.0,3.952,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,3.952,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.23
