H,H,H,H,H,H,H,H,H
7.229,7.501,1.501,7.882,0.0,0.0,0.0,0.0,0.0
0.0,7.317,8.056,1.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.573,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.706,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.331,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.331,-12.4,7.057,7.057
0.0,0.0,0.0,0.0,0.0,0.0,3.331,7.057,7.057
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.178,-12.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.178
