H,H,H,H,H,H
1.237,-12.5,-12.5,6.518,0.0,0.0
0.0,1.237,-12.5,6.518,0.0,0.0
0.0,0.0,1.237,6.518,0.0,0.0
0.0,0.0,0.0,4.043,9.019,3.5
0.0,0.0,0.0,0.0,2.881,-13.143
0.0,0.0,0.0,0.0,0.0,3.096
